1.129	0.6711143683732234
-0.346	1.189941212178152
1.614	1.0773788139050875
-0.5467	1.798201854590754
0.8885	0.47903561309822684
-1.684	1.6197748522550817
0.9349	1.8154445825621297
-0.6468	1.6329796861232766
2.157	0.4086602293555836
2.089	1.1669440935446467
0.8798	0.8910778672871905
-1.125	1.61547681309435
1.347	0.5588318536328182
-1.681	1.1588864877723002
-1.024	1.9461025814506572
-0.489	1.5244381663417552
1.291	0.8928136470447237
-0.4583	1.373758672827888
-1.577	0.9099874438118225
-0.3067	1.64969932267254
-2.809	1.423137570556021
0.2795	0.5270545476252043
0.01848	1.6887604768622757
0.03817	1.1176458398852545
0.6963	1.7461966958027755
2.455	0.8365901187207744
-1.641	1.7020450541390524
0.9239	1.454358615481812
-1.112	0.7849710959071619
-0.845	1.8342937543892464
1.108	0.817624724539261
-1.112	1.6146000420318376
0.5541	0.3216840011510565
-0.696	1.882923610616132
1.604	0.482936927898935
0.1088	1.8043992189100417
-0.5627	1.9080541920664236
1.232	0.169544856941953
-0.2546	1.9570600678402605
0.22	0.43596929600217255
-1.229	1.5432103135609003
-0.9907	1.959302649729192
1.078	0.6840582636335575
1.016	1.9588769167865192
-2.234	1.503840898607431
0.515	0.9388597946278587
0.7527	0.9319548923359781
-0.2225	0.7433883796506622
-1.166	1.104518659699835
0.9677	1.9205487429152608
1.109	1.0929545974347528
-1.116	0.45955588893395805
0.886	1.3098063192539322
1.363	1.608975182314019
-1.092	1.053510339612242
1.794	1.0654649410749684
-0.709	1.0015946268375626
1.764	1.450114382131116
-0.9103	1.3044893710076761
-1.21	1.910746227362227
1.068	1.3964181715090356
0.9826	0.7678763125173115
-0.3059	1.5137152634251916
0.1382	1.9893194663097595
1.002	1.871285128909174
0.8891	1.348958844731139
-0.311	1.6566535574690007
-0.3718	1.9449815681947589
2.893	0.8907747239364969
-1.59	1.8347864860162706
-0.1884	1.7994424545970218
0.134	1.98742365169937
-0.9718	1.3427942205367536
-0.6313	1.7527483773261534
0.3704	1.819382276974424
0.04362	1.468460357663127
0.5185	1.6701955470979863
-0.08243	1.3143338262027615
0.3913	0.4826963216057246
1.048	1.573099972542464
0.3756	0.9260215362411663
-0.573	1.8713143447156864
-0.2152	1.9606578661785037
1.352	0.35607578836985154
-1.581	1.167254319264292
-1.898	1.360859925444595
-0.5601	1.8567287477465355
1.099	1.1183746052493222
-1.008	1.013854714940212
0.4162	0.7859105967445705
-0.2616	0.208589783339208
0.3354	0.5413143749862532
2.18	1.0576482261906786
1.4	1.7505706299138213
1.562	0.6161569971479011
2.378	1.5777361712527183
2.025	0.4265652348836748
-0.05586	1.8448912522645753
0.1731	1.189694714777745
1.205	0.3368245621797867
0.5727	1.3736141540776436
-1.027	1.7602099116542358
0.05403	1.7545278041357324
-0.2942	1.8309561034977953
-0.09825	1.450578957106881
-0.6001	1.6815309645998102
3.125	0.35961642981699216
0.7899	1.4786457882633015
0.4341	1.9717058444773414
1.851	1.0226166781886572
-0.6748	1.431096617379137
-1.014	1.880816036538262
0.1972	1.767813632071689
0.3768	1.6018263769704248
-1.36	1.4914891965370298
-0.7246	1.9368758946685338
1.627	0.33963322255034123
0.126	1.9881227227875775
0.1988	1.3850492455454637
0.9292	1.688496459934534
-0.3723	0.8270769263849216
-2.82	1.9583976622174448
-1.532	1.251488813486677
1.37	0.6287259751514264
-1.109	1.2655902359835427
-0.3338	1.399458666078235
-0.03002	1.4855691470123393
-0.2615	0.45472218880553433
-3.309	0.9577289461529185
0.5921	1.9329224092395438
0.6547	1.6009808394178426
1.045	1.1937527398556376
-0.5984	1.9248330630530648
0.5998	1.3248116305453697
2.301	0.8515065804963674
-0.654	1.9233079903822685
0.8851	0.9977546754169265
0.9329	1.487977083000359
0.2137	1.278629685801826
-1.019	1.6782327399088224
2.669	0.7824167500463564
1.306	1.7696296041504764
1.211	1.6054919194266548
-1.554	1.552744766632316
-0.357	1.5917432826236968
-0.7751	1.685454906926118
-1.42	1.1043916459048984
1.13	1.2955281359559092
0.573	0.956875222721914
1.338	1.1045028030944537
0.1784	1.7642228308374828
-0.6402	1.3891861632736993
1.615	0.9518905572406272
1.845	0.5042197174411563
0.3303	1.006382242291048
-0.09142	1.1790870761062495
0.9529	1.8343482106510776
-1.019	1.727154919276366
0.9701	1.9068279117268088
0.8701	0.7377036665854732
0.1706	1.9544807215761923
-2.608	1.9957009531668175
1.275	1.0272894000230852
0.1589	1.0465298568782122
1.635	1.3286635759468959
-1.255	1.9186007736624795
-0.8787	1.5123292244244477
-0.3331	1.0768627124869063
0.2491	1.9583013293568972
0.637	0.9917499872086457
-1.53	0.41581765293307854
0.0661	0.7167812451989319
-0.3557	1.0615321829264612
-1.202	1.6482885011957769
-2.36	0.6765726745761428
-0.8576	1.8002330227027596
-0.3307	1.3767870487888767
0.769	0.6745060780976593
-0.7581	0.2941187607133739
-0.2616	1.6492659167091397
0.5738	1.9701070145403752
-0.8245	1.5628277440719764
1.435	0.8630917345717105
-0.6562	1.5134385068032612
-0.2455	1.9117871350294395
0.1272	1.6527973038735189
0.2795	0.8656598813129264
2.126	0.7012823089083925
-0.861	1.9934989622573631
-0.3047	1.2761030735262708
0.4779	1.3327689087265067
1.154	1.7970801175988378
1.398	1.8993207347774663
-0.00492	1.695746949474537
0.1329	0.8348123245403645
1.229	1.9820113674386965
1.058	0.8344066696951573
0.1	1.9097302223129713
-0.2038	0.7357438983640994
0.6264	1.7974309815418552
-0.5719	1.1830482640365683
0.3176	0.47901104164106756
-0.4141	0.2862554089069956
-1.515	1.8475504071277098
0.7722	1.1397276011942346
0.8169	0.07227341090213144
-1.147	0.7925822808865521
-1.953	1.2871892834332963
-1.137	1.8260701981524157
0.9063	0.9186738437557562
-0.08194	1.1322597035002377
0.5496	1.2408618546282277
-0.01076	0.4610392924303754
1.693	1.5045921236846067
0.699	0.5301535875501969
2.307	1.7870054038205276
1.31	0.8394398875086991
-1.884	1.8903952969519877
0.3218	1.2120806296289792
3.711	1.089945543814487
0.3817	1.842670629722485
2.117	0.6234157178972987
0.8832	1.693447883581793
1.083	1.7322219188733272
0.5483	1.8627134190514119
-0.05141	0.7597129381651101
-0.448	1.9371845415426294
1.224	1.7485266872882375
0.6034	1.90398019107604
1.396	0.511500007628249
0.3624	0.22147972644936575
0.9724	0.8176376482437697
-0.7083	1.6697945079147167
0.5114	1.2873792742989547
0.886	0.5512654948898573
2.361	0.8542114838254984
0.8237	0.2981627615169876
0.5224	0.06243065344605558
0.6442	1.9965582553253236
0.04513	0.7463459089436291
-0.08797	1.433356187729739
0.9258	0.5570777640217193
0.2289	0.7966880645745571
1.533	1.7915314765816883
0.06055	0.3738302276559354
-0.3445	1.4451922457893633
0.9199	1.5882375597513672
1.168	1.9723060339367797
-0.6637	1.9839539102600454
0.695	1.1994219318693096
-0.8393	1.9215947526957795
1.366	1.6716386539614048
-0.333	1.8054213556450638
2.194	0.2431759624915115
-2.677	1.4335596026268123
0.6333	1.1108855666519377
0.3161	1.9857407101157072
2.488	0.928911979957721
-0.2066	1.235928869821247
-0.7927	1.3086801354678421
1.195	0.7324827373440884
1.229	1.7191240824117102
2.049	0.8971844337014778
0.2211	1.2000898365204953
0.1396	1.787353430886432
0.4548	1.0668174720140409
